project_id,project_type,state,district,land_area_acres,affected_families,villages_affected,legal_disputes,ownership_conflicts,pending_court_cases,documentation_completion_pct,missing_documents,compensation_completion_pct,compensation_pending_cases,average_compensation_delay_days,rehabilitation_completion_pct,resettlement_completion_pct,affected_families_rehabilitated,pending_approvals,approval_delay_days,stakeholder_response_delay_days,current_stage,days_in_current_stage,possession_completion_pct,historical_delay_rate,days_remaining_to_target,previous_stage_delay_days,delay_flag,actual_delay_days
BG-42-003706,Power Transmission,Gujarat,Surat,43.91,145,4,1,1,3,78.13,1,39.48,54,63,5.44,0.0,7,0,42,148,Survey,72,34.43,0.4876,360,20,1,133
BG-42-003707,Highway,Uttar Pradesh,Varanasi,111.8,210,6,1,2,3,67.27,4,71.77,53,64,55.38,43.84,107,1,58,149,Objections,91,76.29,0.3335,61,45,0,0
BG-42-003708,Metro,Uttar Pradesh,Varanasi,136.07,213,8,3,4,2,89.99,4,41.02,113,80,41.1,46.64,83,2,81,141,Compensation,145,98.32,0.4088,117,64,1,359
BG-42-003709,Irrigation,Tamil Nadu,Chennai,97.46,142,7,0,6,0,90.55,6,20.79,87,63,29.82,25.55,39,2,18,109,Award,38,36.39,0.546,331,38,0,0
BG-42-003710,Highway,Karnataka,Belagavi,108.55,107,5,2,5,1,78.78,4,62.64,27,37,66.46,59.36,68,5,88,138,Rehabilitation & Resettlement,95,88.92,0.1894,398,87,0,0
BG-42-003711,Highway,Maharashtra,Pune,116.14,139,8,1,2,2,84.4,2,65.79,31,43,54.42,54.6,67,3,39,89,Rehabilitation & Resettlement,59,99.28,0.7848,124,39,1,170
BG-42-003712,Industrial Corridor,Tamil Nadu,Coimbatore,95.63,177,7,0,6,1,93.2,4,81.84,24,2,80.63,74.55,136,1,16,129,Rehabilitation & Resettlement,82,100.0,0.4931,7,93,0,0
BG-42-003713,Irrigation,Telangana,Karimnagar,46.61,95,4,1,0,0,93.23,2,92.9,6,21,95.81,86.66,90,1,36,87,Possession,133,100.0,0.152,237,122,0,0
BG-42-003714,Railway,Karnataka,Kalaburagi,43.4,65,4,2,1,1,98.58,2,59.73,21,67,53.68,49.57,33,0,5,26,Rehabilitation & Resettlement,112,72.21,0.4209,7,40,0,0
BG-42-003715,Industrial Corridor,Karnataka,Bengaluru Urban,78.73,188,6,2,8,3,66.72,6,37.49,107,74,58.43,58.61,106,2,50,212,Rehabilitation & Resettlement,114,69.39,0.2403,33,77,1,334
BG-42-003716,Highway,Tamil Nadu,Madurai,77.41,130,7,0,2,1,97.51,0,70.69,31,31,71.77,61.13,91,1,0,85,Rehabilitation & Resettlement,36,100.0,0.0609,234,19,0,0
BG-42-003717,Industrial Corridor,Rajasthan,Kota,120.72,165,4,1,4,3,71.99,4,56.91,45,25,37.79,44.11,60,1,29,157,Rehabilitation & Resettlement,56,81.97,0.6575,118,49,1,203
BG-42-003718,Highway,Karnataka,Belagavi,206.71,415,8,0,1,0,98.09,1,85.0,39,25,58.94,55.91,229,4,46,203,Rehabilitation & Resettlement,49,92.6,0.5639,176,22,0,0
BG-42-003719,Industrial Corridor,Karnataka,Kalaburagi,112.74,203,6,1,1,1,83.27,2,62.2,63,24,57.56,54.31,105,3,43,100,Possession,80,100.0,0.7712,268,26,1,134
BG-42-003720,Highway,Maharashtra,Pune,44.76,15,4,0,1,0,77.73,0,67.09,4,46,41.23,34.75,6,2,32,30,Award,115,56.3,0.7042,575,21,0,0
BG-42-003721,Metro,Tamil Nadu,Madurai,14.96,29,3,0,1,0,72.55,2,20.72,16,83,0.0,0.0,0,3,49,54,Compensation,100,38.44,0.3682,7,35,1,261
BG-42-003722,Highway,Karnataka,Mysuru,46.29,52,6,0,0,1,77.93,3,43.63,19,25,46.24,38.33,23,1,2,46,Award,22,37.39,0.454,83,77,1,227
BG-42-003723,Industrial Corridor,Telangana,Hyderabad,29.21,73,5,2,1,1,68.73,3,77.85,15,17,71.04,78.24,51,6,100,55,Rehabilitation & Resettlement,104,100.0,0.2456,23,83,1,214
BG-42-003724,Power Transmission,Madhya Pradesh,Indore,47.74,132,7,0,1,0,67.0,1,58.0,44,35,48.06,47.44,59,4,53,71,Award,59,67.18,0.1509,471,19,0,0
BG-42-003725,Power Transmission,Tamil Nadu,Chennai,103.94,52,5,1,0,0,69.97,4,100.0,0,0,84.1,78.32,40,3,39,65,Rehabilitation & Resettlement,93,100.0,0.4728,127,34,0,0
BG-42-003726,Irrigation,Maharashtra,Nagpur,91.61,151,6,0,2,0,86.62,1,78.26,25,12,51.6,42.91,71,0,14,111,Rehabilitation & Resettlement,108,81.87,0.3947,336,19,0,0
BG-42-003727,Metro,Maharashtra,Nagpur,378.62,500,10,3,9,6,72.55,7,73.8,100,55,87.68,82.02,396,2,69,263,Possession,175,100.0,0.4805,115,133,1,402
BG-42-003728,Industrial Corridor,Tamil Nadu,Madurai,126.02,127,7,0,1,0,100.0,0,68.41,33,42,44.91,46.87,51,3,81,55,Objections,64,24.7,0.2434,118,18,0,0
BG-42-003729,Highway,Uttar Pradesh,Lucknow,394.39,581,12,2,8,3,70.69,6,25.17,370,88,32.01,27.2,181,3,35,241,Compensation,85,65.63,0.3568,174,90,1,363
BG-42-003730,Irrigation,Rajasthan,Udaipur,151.73,170,7,0,0,1,87.57,3,74.83,40,37,79.99,76.24,129,1,42,81,Rehabilitation & Resettlement,44,87.69,0.6903,7,4,0,0
BG-42-003731,Industrial Corridor,Tamil Nadu,Chennai,204.09,160,6,1,2,0,90.08,4,89.56,9,50,65.92,64.91,103,3,43,77,Possession,197,97.8,0.4757,290,50,0,0
BG-42-003732,Railway,Tamil Nadu,Coimbatore,64.26,113,4,0,3,0,69.3,6,94.08,4,6,61.08,54.63,64,3,50,114,Possession,128,100.0,0.2915,242,34,0,0
BG-42-003733,Metro,Tamil Nadu,Coimbatore,36.25,37,4,1,2,1,91.28,1,85.92,4,33,83.15,80.35,29,1,5,50,Compensation,64,73.07,0.224,7,32,0,0
BG-42-003734,Power Transmission,Rajasthan,Kota,59.79,86,6,1,3,1,93.74,3,36.31,43,20,12.69,27.15,10,0,24,93,Compensation,120,57.74,0.6388,146,83,1,286
BG-42-003735,Power Transmission,Gujarat,Surat,84.82,61,4,0,1,1,88.28,0,0.0,34,60,0.0,0.0,0,0,0,24,Survey,28,3.34,0.2999,213,7,1,215
BG-42-003736,Power Transmission,Maharashtra,Thane,51.8,42,3,1,3,1,82.91,3,87.65,5,32,72.37,72.15,29,1,27,100,Possession,66,100.0,0.5975,146,53,0,0
BG-42-003737,Metro,Uttar Pradesh,Agra,38.44,34,5,3,2,0,69.05,6,9.95,25,93,21.1,13.22,6,3,52,89,Objections,131,50.5,0.3035,116,118,1,290
BG-42-003738,Railway,Gujarat,Rajkot,119.52,184,5,0,1,0,100.0,0,90.84,14,12,70.03,74.97,127,3,32,140,Rehabilitation & Resettlement,85,100.0,0.4419,274,14,0,0
BG-42-003739,Irrigation,Gujarat,Ahmedabad,38.31,64,3,0,1,0,100.0,0,100.0,0,2,100.0,92.85,61,0,0,72,Rehabilitation & Resettlement,35,100.0,0.2432,7,83,0,0
BG-42-003740,Industrial Corridor,Rajasthan,Udaipur,25.11,68,5,2,2,3,72.51,3,31.2,32,32,50.01,50.65,32,2,79,58,Award,62,45.88,0.4405,18,56,1,270
BG-42-003741,Metro,Rajasthan,Jaipur,34.89,3,4,1,1,0,86.24,1,0.0,3,73,0.0,0.0,0,2,23,0,Survey,118,2.99,0.1373,264,38,1,198
BG-42-003742,Industrial Corridor,Gujarat,Rajkot,70.99,136,5,3,3,1,68.43,5,37.14,55,70,31.71,23.34,41,5,105,112,Survey,125,24.6,0.5313,285,67,0,0
BG-42-003743,Industrial Corridor,Uttar Pradesh,Agra,38.76,162,6,1,1,1,89.64,2,29.95,73,90,35.72,29.27,53,3,46,66,Rehabilitation & Resettlement,92,38.25,0.4802,71,72,1,202
BG-42-003744,Industrial Corridor,Rajasthan,Jaipur,71.35,171,4,1,4,1,90.44,0,14.19,131,83,48.48,44.02,81,1,14,178,Award,68,43.07,0.5859,191,94,0,0
BG-42-003745,Industrial Corridor,Tamil Nadu,Chennai,138.43,373,5,0,2,1,74.39,1,0.0,235,82,0.0,0.0,0,0,13,337,Survey,75,2.4,0.0499,403,23,1,289
BG-42-003746,Irrigation,Uttar Pradesh,Varanasi,135.58,289,9,1,7,3,82.3,4,89.82,26,17,98.14,100.0,278,0,32,188,Rehabilitation & Resettlement,148,89.62,0.1931,144,100,1,210
BG-42-003747,Power Transmission,Maharashtra,Pune,50.47,121,5,2,1,0,95.2,0,0.0,90,82,0.0,0.0,0,6,77,81,Objections,98,15.81,0.2855,89,42,0,0
BG-42-003748,Metro,Tamil Nadu,Salem,30.17,44,5,0,3,2,78.13,4,73.43,7,53,84.73,92.51,35,1,61,23,Possession,43,100.0,0.337,7,62,0,0
BG-42-003749,Highway,Karnataka,Belagavi,54.03,51,4,2,0,2,65.53,3,11.16,28,81,19.96,10.46,9,2,78,38,Objections,97,20.77,0.3197,259,47,1,238
BG-42-003750,Industrial Corridor,Karnataka,Belagavi,144.68,276,7,1,6,1,56.81,3,0.24,184,119,3.23,0.0,8,3,50,207,Survey,78,32.22,0.2232,114,59,1,268
BG-42-003751,Industrial Corridor,Uttar Pradesh,Agra,174.4,305,6,0,3,1,83.33,2,0.0,245,79,4.48,14.45,13,3,53,200,Notification,71,0.0,0.4262,307,30,1,270
BG-42-003752,Metro,Rajasthan,Jaipur,113.56,225,7,0,7,2,68.42,4,43.95,96,48,14.43,5.19,31,0,14,187,Award,19,41.26,0.1661,244,60,0,0
BG-42-003753,Irrigation,Madhya Pradesh,Jabalpur,223.89,558,9,0,7,1,87.12,4,46.56,282,46,60.71,60.98,306,2,33,304,Award,78,69.64,0.4678,319,65,1,241
BG-42-003754,Highway,Maharashtra,Thane,341.5,339,10,1,2,0,73.85,4,52.75,151,53,24.09,20.01,80,4,76,151,Rehabilitation & Resettlement,206,56.53,0.6421,166,29,1,237
BG-42-003755,Railway,Madhya Pradesh,Bhopal,58.17,79,6,0,1,1,100.0,0,58.31,22,13,40.82,29.74,31,2,20,65,Award,46,59.26,0.3492,146,69,0,0
BG-42-003756,Power Transmission,Tamil Nadu,Chennai,281.25,639,9,1,12,7,98.4,4,16.79,373,77,43.27,30.32,273,3,74,341,Objections,99,35.36,0.1326,344,112,0,0
BG-42-003757,Irrigation,Gujarat,Ahmedabad,69.52,175,4,0,4,1,89.51,5,55.96,43,29,14.05,5.46,24,2,26,164,Objections,114,45.94,0.2186,132,30,1,218
BG-42-003758,Railway,Gujarat,Surat,193.62,406,7,4,5,1,65.82,4,0.0,312,104,0.0,0.0,0,5,107,251,Objections,166,17.91,0.805,203,112,1,518
BG-42-003759,Highway,Madhya Pradesh,Bhopal,150.94,265,6,3,2,3,91.74,1,90.28,16,21,100.0,100.0,258,0,27,191,Possession,177,100.0,0.2614,179,114,1,262
BG-42-003760,Railway,Maharashtra,Pune,17.61,64,4,1,4,2,77.5,1,2.47,44,57,9.76,8.32,6,2,27,58,Survey,86,14.23,0.2084,261,88,1,255
BG-42-003761,Metro,Madhya Pradesh,Gwalior,39.53,13,5,0,1,0,100.0,1,98.02,0,0,100.0,95.28,12,0,0,44,Possession,28,100.0,0.5469,192,10,0,0
BG-42-003762,Metro,Maharashtra,Nashik,32.23,23,4,2,0,1,100.0,0,34.61,12,84,32.72,38.99,7,2,41,43,Objections,78,16.19,0.3224,30,108,0,0
BG-42-003763,Railway,Madhya Pradesh,Indore,20.58,3,5,0,0,0,86.54,2,22.61,2,64,11.73,20.32,0,1,16,0,Notification,64,2.87,0.5593,613,3,0,0
BG-42-003764,Railway,Gujarat,Surat,173.03,259,5,1,11,0,84.01,5,40.26,112,48,11.93,11.19,30,5,95,272,Objections,107,36.21,0.5491,216,95,1,358
BG-42-003765,Industrial Corridor,Uttar Pradesh,Agra,448.1,955,10,1,13,6,93.42,7,0.0,711,52,0.0,0.0,0,1,16,444,Notification,152,0.0,0.2458,211,128,1,462
BG-42-003766,Industrial Corridor,Uttar Pradesh,Kanpur Nagar,69.68,131,5,0,5,4,100.0,4,97.58,2,0,100.0,97.87,115,0,27,130,Rehabilitation & Resettlement,40,100.0,0.5683,184,87,0,0
BG-42-003767,Industrial Corridor,Maharashtra,Nashik,169.58,289,7,1,6,1,73.15,1,52.39,101,54,73.19,73.24,206,1,2,226,Award,50,99.86,0.5031,263,98,0,0
BG-42-003768,Railway,Telangana,Karimnagar,280.82,350,9,1,4,2,87.76,3,24.17,184,93,16.78,3.13,55,0,4,195,Objections,82,52.51,0.3626,189,39,0,0
BG-42-003769,Railway,Gujarat,Ahmedabad,101.16,184,6,1,6,1,91.68,1,30.12,88,10,59.45,56.91,97,2,57,150,Compensation,75,73.16,0.2577,65,95,0,0
BG-42-003770,Railway,Madhya Pradesh,Indore,83.91,154,4,0,2,0,68.66,4,57.11,44,63,49.34,47.62,71,1,31,138,Compensation,48,53.95,0.1772,237,54,0,0
BG-42-003771,Irrigation,Gujarat,Vadodara,70.35,128,6,0,0,0,100.0,2,100.0,0,16,100.0,90.0,118,0,10,83,Possession,12,100.0,0.3384,303,3,0,0
BG-42-003772,Railway,Madhya Pradesh,Jabalpur,131.64,151,7,1,5,3,70.26,3,77.45,25,25,88.46,82.01,118,1,0,130,Possession,96,100.0,0.3467,7,86,1,176
BG-42-003773,Industrial Corridor,Madhya Pradesh,Gwalior,172.39,204,5,1,3,1,63.99,3,67.32,52,22,75.38,67.37,146,3,65,150,Compensation,67,82.01,0.4986,307,49,0,0
BG-42-003774,Metro,Uttar Pradesh,Agra,123.9,154,6,0,0,1,91.3,1,87.66,17,31,70.81,78.49,104,1,10,76,Rehabilitation & Resettlement,56,94.6,0.254,7,12,0,0
BG-42-003775,Irrigation,Gujarat,Surat,120.54,219,7,0,2,0,91.19,2,76.88,35,26,73.72,61.9,153,0,17,100,Rehabilitation & Resettlement,45,93.14,0.6856,69,34,0,0
BG-42-003776,Railway,Tamil Nadu,Salem,82.19,128,7,2,2,3,99.25,0,22.48,57,50,45.24,46.27,55,3,52,83,Award,95,31.62,0.6652,232,55,0,0
BG-42-003777,Metro,Telangana,Hyderabad,23.94,77,2,2,3,2,76.7,2,14.65,55,99,40.87,51.88,29,4,65,147,Compensation,155,26.47,0.1204,341,54,1,375
BG-42-003778,Power Transmission,Rajasthan,Jaipur,175.59,404,8,0,3,1,89.4,1,0.0,280,91,0.0,0.0,0,1,12,177,Notification,29,7.99,0.2691,180,35,0,0
BG-42-003779,Highway,Uttar Pradesh,Agra,30.64,71,3,1,4,0,74.6,3,75.91,12,55,55.7,64.81,38,2,73,120,Rehabilitation & Resettlement,118,64.74,0.5997,173,75,0,0
BG-42-003780,Industrial Corridor,Gujarat,Ahmedabad,140.54,82,5,0,0,0,77.02,4,87.77,6,22,89.9,88.72,69,1,10,88,Possession,76,100.0,0.5132,121,2,0,0
BG-42-003781,Railway,Tamil Nadu,Coimbatore,156.74,104,5,4,5,7,71.43,5,0.0,59,136,0.0,1.89,0,2,40,86,Notification,166,0.0,0.2495,143,127,1,472
BG-42-003782,Irrigation,Rajasthan,Kota,34.39,49,5,2,1,3,99.69,0,100.0,0,42,100.0,86.95,43,3,67,41,Rehabilitation & Resettlement,79,100.0,0.0947,402,50,0,0
BG-42-003783,Industrial Corridor,Uttar Pradesh,Kanpur Nagar,52.65,53,5,2,0,0,86.34,1,88.94,4,16,92.67,100.0,46,1,0,28,Possession,60,100.0,0.5931,350,59,0,0
BG-42-003784,Highway,Tamil Nadu,Salem,467.4,1019,10,0,15,4,81.96,8,25.34,635,90,0.0,0.0,0,1,4,468,Survey,33,35.06,0.5938,91,101,1,315
BG-42-003785,Power Transmission,Madhya Pradesh,Indore,80.35,200,6,1,7,0,98.51,5,94.32,7,0,100.0,97.42,188,2,65,187,Compensation,91,100.0,0.5803,112,66,0,0
BG-42-003786,Industrial Corridor,Maharashtra,Nagpur,32.26,29,4,0,1,1,88.23,1,79.67,4,0,80.63,75.8,22,1,16,25,Possession,44,100.0,0.2319,264,24,0,0
BG-42-003787,Industrial Corridor,Telangana,Hyderabad,162.5,339,7,0,5,0,100.0,2,100.0,0,0,100.0,91.93,311,2,24,203,Possession,51,100.0,0.3066,80,90,0,0
BG-42-003788,Highway,Karnataka,Bengaluru Urban,46.15,130,4,0,3,1,77.26,5,13.96,100,101,19.32,23.83,23,1,57,135,Survey,71,26.25,0.2193,560,43,0,0
BG-42-003789,Highway,Karnataka,Bengaluru Urban,18.42,44,2,0,4,2,89.41,1,0.0,30,92,20.8,15.81,9,3,45,129,Objections,108,37.67,0.3811,115,80,1,250
BG-42-003790,Industrial Corridor,Karnataka,Belagavi,129.78,316,8,1,8,0,78.89,3,27.66,146,71,32.77,24.4,93,2,26,191,Compensation,68,11.96,0.5434,101,66,0,0
BG-42-003791,Metro,Maharashtra,Pune,41.13,49,6,0,5,0,61.61,6,0.0,47,101,0.0,0.0,0,4,67,86,Survey,160,3.04,0.2772,258,35,1,295
BG-42-003792,Power Transmission,Maharashtra,Nagpur,110.71,255,8,3,6,2,81.92,4,12.93,188,72,0.0,0.0,0,4,70,175,Objections,200,18.43,0.5476,247,85,1,408
BG-42-003793,Highway,Telangana,Warangal,44.69,130,4,0,1,1,100.0,0,20.58,72,62,26.3,36.28,32,1,19,131,Notification,33,38.05,0.442,367,28,1,209
BG-42-003794,Industrial Corridor,Madhya Pradesh,Jabalpur,150.77,185,6,0,4,1,100.0,0,9.63,129,81,15.29,14.31,27,2,29,118,Survey,46,15.64,0.2696,232,42,0,0
BG-42-003795,Highway,Rajasthan,Udaipur,99.17,91,5,3,1,2,84.53,2,92.95,6,30,63.26,54.87,55,4,45,79,Compensation,145,100.0,0.3404,7,42,1,184
BG-42-003796,Industrial Corridor,Maharashtra,Thane,10.79,39,4,2,4,4,40.73,7,65.71,9,43,51.88,43.32,18,5,94,81,Compensation,94,100.0,0.6069,382,47,1,225
BG-42-003797,Highway,Telangana,Hyderabad,116.23,148,6,1,2,1,93.02,2,31.89,67,34,27.68,33.95,38,6,126,91,Compensation,79,33.33,0.8115,358,23,0,0
BG-42-003798,Railway,Rajasthan,Udaipur,67.91,97,4,1,2,0,75.54,4,35.71,35,48,50.04,50.18,45,1,0,120,Rehabilitation & Resettlement,127,78.18,0.289,447,64,0,0
BG-42-003799,Highway,Rajasthan,Udaipur,265.97,366,9,1,5,3,100.0,2,62.81,90,35,72.21,58.27,256,0,39,190,Award,73,87.91,0.3988,95,82,0,0
BG-42-003800,Industrial Corridor,Madhya Pradesh,Jabalpur,117.47,202,5,0,5,1,60.45,5,13.49,155,53,5.46,0.0,10,2,28,185,Objections,116,33.17,0.3234,235,61,0,0
BG-42-003801,Railway,Uttar Pradesh,Lucknow,156.79,122,5,0,3,1,62.53,5,5.2,105,60,0.0,0.0,0,1,7,114,Notification,61,0.0,0.3528,357,64,1,156
BG-42-003802,Power Transmission,Tamil Nadu,Madurai,48.5,73,5,0,0,0,80.18,2,30.41,34,68,22.07,31.03,14,2,38,62,Survey,55,47.9,0.453,118,22,0,0
BG-42-003803,Highway,Telangana,Nizamabad,45.51,99,4,1,4,2,74.64,2,65.08,33,10,35.13,26.89,31,6,99,107,Objections,133,39.46,0.6056,289,62,1,228
BG-42-003804,Industrial Corridor,Rajasthan,Kota,83.89,105,5,3,3,2,79.34,3,27.45,72,54,11.74,14.63,12,9,140,90,Survey,155,7.26,0.3792,337,81,1,353
BG-42-003805,Industrial Corridor,Gujarat,Surat,64.17,164,2,1,3,0,55.65,6,0.0,111,78,0.0,12.23,0,2,24,310,Notification,95,0.0,0.5511,46,58,1,255
BG-42-003806,Highway,Gujarat,Vadodara,249.74,439,7,1,7,0,71.82,4,17.2,203,103,0.0,0.0,0,4,57,295,Survey,182,27.58,0.3012,285,91,1,357
BG-42-003807,Highway,Telangana,Nizamabad,75.74,184,5,0,4,0,100.0,4,64.44,55,55,82.19,72.45,142,0,10,160,Compensation,124,100.0,0.3894,7,55,0,0
BG-42-003808,Railway,Tamil Nadu,Coimbatore,32.14,96,2,1,3,1,67.37,3,43.15,32,25,53.74,48.92,49,2,45,175,Compensation,100,51.86,0.2629,219,45,0,0
BG-42-003809,Industrial Corridor,Maharashtra,Thane,44.17,144,3,0,4,1,100.0,3,100.0,0,0,89.05,90.09,119,1,40,201,Possession,76,100.0,0.4181,7,33,0,0
BG-42-003810,Irrigation,Uttar Pradesh,Varanasi,185.31,207,7,0,3,1,73.31,2,78.75,35,38,55.27,56.0,112,3,17,144,Rehabilitation & Resettlement,44,79.84,0.3921,87,63,0,0
BG-42-003811,Highway,Gujarat,Surat,74.9,137,6,0,5,2,87.58,4,75.45,31,52,86.16,83.18,116,2,35,134,Compensation,78,83.66,0.4697,7,46,1,135
BG-42-003812,Industrial Corridor,Telangana,Nizamabad,71.77,160,4,0,8,4,68.3,8,0.0,91,69,0.0,18.61,0,1,18,237,Survey,98,0.0,0.4309,192,101,1,296
BG-42-003813,Industrial Corridor,Tamil Nadu,Salem,199.97,410,7,0,6,1,100.0,1,80.93,66,27,38.88,43.45,148,1,20,270,Compensation,111,60.97,0.6109,7,48,1,158
BG-42-003814,Industrial Corridor,Gujarat,Surat,41.19,55,4,0,4,2,81.8,4,0.0,47,69,0.0,0.0,0,4,72,106,Notification,91,0.0,0.4089,341,38,0,0
BG-42-003815,Metro,Telangana,Nizamabad,14.32,3,1,0,1,0,76.54,2,65.87,1,50,38.34,34.83,1,0,0,32,Award,51,70.56,0.5721,337,22,0,0
BG-42-003816,Irrigation,Telangana,Hyderabad,43.28,87,6,0,2,1,57.58,3,62.6,20,27,63.7,58.72,50,2,18,76,Award,24,83.73,0.2748,61,47,0,0
BG-42-003817,Metro,Telangana,Warangal,103.93,222,6,3,6,4,98.79,3,39.61,126,65,33.12,41.13,73,5,66,148,Award,122,62.76,0.4838,85,90,1,392
BG-42-003818,Power Transmission,Madhya Pradesh,Jabalpur,70.13,105,5,0,2,1,68.86,3,25.15,49,39,4.71,0.0,4,6,82,94,Objections,97,48.65,0.8732,87,42,1,293
BG-42-003819,Highway,Gujarat,Rajkot,24.57,63,4,1,3,3,73.0,3,48.5,22,66,41.81,37.91,23,3,34,93,Compensation,67,52.02,0.7204,252,41,1,112
BG-42-003820,Power Transmission,Tamil Nadu,Madurai,193.03,204,6,2,3,1,95.9,0,60.7,51,53,69.54,52.44,135,1,18,129,Rehabilitation & Resettlement,49,96.73,0.4245,321,46,0,0
BG-42-003821,Irrigation,Uttar Pradesh,Varanasi,97.59,167,7,0,3,0,83.05,4,100.0,0,9,65.35,65.81,102,3,49,100,Rehabilitation & Resettlement,141,90.06,0.5464,276,64,0,0
BG-42-003822,Irrigation,Gujarat,Surat,116.89,254,7,1,6,3,81.82,3,53.28,88,39,41.64,43.72,95,3,42,180,Compensation,65,76.81,0.5398,229,86,0,0
BG-42-003823,Railway,Karnataka,Belagavi,119.78,84,6,3,3,1,68.16,3,29.36,39,67,25.92,12.49,19,1,32,48,Compensation,123,45.22,0.5213,263,47,1,305
BG-42-003824,Power Transmission,Rajasthan,Jodhpur,30.3,3,5,0,5,1,82.54,2,43.07,1,61,56.09,41.3,2,2,40,75,Notification,41,25.4,0.6764,281,40,0,0
BG-42-003825,Highway,Rajasthan,Jaipur,109.1,211,6,1,5,3,84.96,5,93.95,11,4,76.93,75.11,146,1,14,129,Rehabilitation & Resettlement,44,66.87,0.2117,203,93,1,163
BG-42-003826,Industrial Corridor,Gujarat,Ahmedabad,176.97,191,8,1,2,1,94.51,0,42.02,78,71,66.93,67.74,124,4,70,76,Compensation,62,73.83,0.1824,372,46,0,0
BG-42-003827,Railway,Uttar Pradesh,Varanasi,213.2,207,7,1,8,2,74.25,3,16.86,123,98,39.94,26.34,73,2,59,183,Objections,66,34.65,0.5077,399,85,1,325
BG-42-003828,Industrial Corridor,Gujarat,Rajkot,152.48,306,7,1,5,0,79.43,4,29.25,146,59,49.96,45.79,147,1,16,225,Objections,151,49.97,0.454,300,54,0,0
BG-42-003829,Railway,Maharashtra,Nashik,129.09,93,6,0,1,0,79.96,1,85.55,8,17,66.58,69.87,58,0,26,81,Possession,76,100.0,0.6875,213,23,0,0
BG-42-003830,Highway,Gujarat,Rajkot,21.33,39,4,0,2,0,99.26,2,66.62,9,0,48.91,50.77,17,4,37,77,Compensation,68,73.79,0.2881,165,15,1,155
BG-42-003831,Highway,Telangana,Karimnagar,84.61,93,7,0,6,2,91.19,6,44.77,41,45,98.64,93.31,90,1,55,105,Award,60,68.93,0.5568,182,52,0,0
BG-42-003832,Highway,Madhya Pradesh,Jabalpur,39.83,67,7,1,0,2,55.71,5,42.01,24,53,30.66,23.11,20,4,71,31,Compensation,101,74.92,0.7221,399,19,1,119
BG-42-003833,Railway,Madhya Pradesh,Gwalior,238.83,364,8,1,7,1,66.57,7,6.08,323,90,8.54,0.0,28,6,77,199,Award,172,27.03,0.6955,124,80,1,365
BG-42-003834,Power Transmission,Tamil Nadu,Coimbatore,211.52,534,8,1,4,2,84.4,2,45.71,273,66,43.63,35.5,220,2,58,266,Award,69,31.14,0.6294,354,46,0,0
BG-42-003835,Power Transmission,Maharashtra,Nashik,40.03,76,3,1,6,3,89.67,5,33.85,43,69,18.77,19.38,14,2,23,173,Objections,82,32.32,0.3084,225,85,1,272
BG-42-003836,Power Transmission,Gujarat,Vadodara,82.53,201,7,1,1,0,64.56,2,22.49,125,92,30.28,27.93,58,3,22,81,Award,64,46.27,0.1797,175,17,1,141
BG-42-003837,Power Transmission,Maharashtra,Nagpur,104.46,205,5,0,2,1,100.0,0,70.36,38,29,75.87,79.87,150,3,26,165,Compensation,84,63.98,0.2134,186,44,0,0
BG-42-003838,Railway,Tamil Nadu,Madurai,176.03,283,11,2,12,4,66.64,9,19.28,174,61,0.0,13.02,0,8,94,201,Notification,181,0.0,0.9509,206,99,1,338
BG-42-003839,Metro,Gujarat,Surat,22.41,60,2,0,1,0,100.0,0,86.03,6,38,82.4,80.4,47,0,0,154,Rehabilitation & Resettlement,100,100.0,0.2003,212,18,0,0
BG-42-003840,Metro,Rajasthan,Udaipur,14.62,3,6,0,2,0,94.07,1,36.19,1,35,41.78,23.36,1,1,33,38,Objections,113,42.4,0.8234,305,29,0,0
BG-42-003841,Highway,Rajasthan,Jaipur,88.28,106,7,0,2,0,94.32,2,62.24,34,19,43.38,37.35,42,0,20,75,Compensation,28,72.33,0.2365,340,82,0,0
BG-42-003842,Industrial Corridor,Telangana,Hyderabad,11.3,85,2,1,8,3,65.53,7,56.0,24,44,58.35,65.57,46,4,51,240,Compensation,128,52.25,0.3341,295,83,0,0
BG-42-003843,Industrial Corridor,Karnataka,Mysuru,97.21,271,9,5,2,3,92.59,1,49.13,82,50,52.46,60.19,134,0,69,114,Compensation,133,56.44,0.3011,258,77,1,350
BG-42-003844,Industrial Corridor,Telangana,Hyderabad,137.52,295,5,3,6,2,78.12,5,23.06,206,76,20.35,5.1,54,1,19,282,Compensation,139,39.94,0.7005,288,75,1,419
BG-42-003845,Power Transmission,Rajasthan,Jodhpur,230.18,410,8,1,9,4,72.62,8,78.27,80,0,100.0,91.08,368,1,48,222,Possession,60,100.0,0.3058,80,99,0,0
BG-42-003846,Highway,Uttar Pradesh,Varanasi,52.04,131,3,0,2,1,92.02,0,80.86,21,10,69.96,66.27,82,1,3,156,Award,113,58.71,0.1222,136,23,0,0
BG-42-003847,Power Transmission,Uttar Pradesh,Kanpur Nagar,97.41,221,6,0,4,1,97.74,0,92.0,11,0,76.54,81.84,166,0,12,162,Rehabilitation & Resettlement,127,100.0,0.42,7,33,0,0
